Econ,Glob,Loc,trial,subject,response_var
1,1,2,trial_26,subject_7,0
2,1,2,trial_27,subject_7,0
3,1,2,trial_28,subject_7,0
4,1,2,trial_29,subject_7,0
5,1,2,trial_30,subject_7,0
1,2,2,trial_31,subject_7,0
2,2,2,trial_32,subject_7,0
3,2,2,trial_33,subject_7,0
4,2,2,trial_34,subject_7,0
5,2,2,trial_35,subject_7,0
1,3,2,trial_36,subject_7,0
2,3,2,trial_37,subject_7,0
3,3,2,trial_38,subject_7,0
4,3,2,trial_39,subject_7,0
5,3,2,trial_40,subject_7,0
1,4,2,trial_41,subject_7,0
2,4,2,trial_42,subject_7,0
3,4,2,trial_43,subject_7,0
4,4,2,trial_44,subject_7,0
5,4,2,trial_45,subject_7,0
1,5,2,trial_46,subject_7,0
2,5,2,trial_47,subject_7,0
3,5,2,trial_48,subject_7,0
4,5,2,trial_49,subject_7,0
5,5,2,trial_50,subject_7,0
1,1,3,trial_51,subject_7,0
2,1,3,trial_52,subject_7,0
3,1,3,trial_53,subject_7,0
4,1,3,trial_54,subject_7,0
5,1,3,trial_55,subject_7,0
1,2,3,trial_56,subject_7,0
2,2,3,trial_57,subject_7,0
3,2,3,trial_58,subject_7,0
4,2,3,trial_59,subject_7,0
5,2,3,trial_60,subject_7,0
1,3,3,trial_61,subject_7,0
2,3,3,trial_62,subject_7,0
3,3,3,trial_63,subject_7,0
4,3,3,trial_64,subject_7,0
5,3,3,trial_65,subject_7,0
1,4,3,trial_66,subject_7,0
2,4,3,trial_67,subject_7,0
3,4,3,trial_68,subject_7,0
4,4,3,trial_69,subject_7,0
5,4,3,trial_70,subject_7,0
1,5,3,trial_71,subject_7,0
2,5,3,trial_72,subject_7,0
3,5,3,trial_73,subject_7,0
4,5,3,trial_74,subject_7,0
5,5,3,trial_75,subject_7,0
1,1,4,trial_76,subject_7,0
2,1,4,trial_77,subject_7,0
3,1,4,trial_78,subject_7,0
4,1,4,trial_79,subject_7,0
5,1,4,trial_80,subject_7,0
1,2,4,trial_81,subject_7,0
2,2,4,trial_82,subject_7,0
3,2,4,trial_83,subject_7,0
4,2,4,trial_84,subject_7,0
5,2,4,trial_85,subject_7,0
1,3,4,trial_86,subject_7,0
2,3,4,trial_87,subject_7,0
3,3,4,trial_88,subject_7,0
4,3,4,trial_89,subject_7,0
5,3,4,trial_90,subject_7,0
1,4,4,trial_91,subject_7,0
2,4,4,trial_92,subject_7,0
3,4,4,trial_93,subject_7,0
4,4,4,trial_94,subject_7,0
5,4,4,trial_95,subject_7,0
1,5,4,trial_96,subject_7,0
2,5,4,trial_97,subject_7,0
3,5,4,trial_98,subject_7,0
4,5,4,trial_99,subject_7,0
5,5,4,trial_100,subject_7,0
1,1,5,trial_101,subject_7,0
2,1,5,trial_102,subject_7,0
3,1,5,trial_103,subject_7,0
4,1,5,trial_104,subject_7,0
5,1,5,trial_105,subject_7,0
1,2,5,trial_106,subject_7,0
2,2,5,trial_107,subject_7,0
3,2,5,trial_108,subject_7,0
4,2,5,trial_109,subject_7,0
5,2,5,trial_110,subject_7,0
1,3,5,trial_111,subject_7,0
2,3,5,trial_112,subject_7,0
3,3,5,trial_113,subject_7,0
4,3,5,trial_114,subject_7,0
5,3,5,trial_115,subject_7,0
1,4,5,trial_116,subject_7,0
2,4,5,trial_117,subject_7,0
3,4,5,trial_118,subject_7,0
4,4,5,trial_119,subject_7,0
5,4,5,trial_120,subject_7,0
1,5,5,trial_121,subject_7,0
2,5,5,trial_122,subject_7,0
3,5,5,trial_123,subject_7,0
4,5,5,trial_124,subject_7,0
5,5,5,trial_125,subject_7,0
1,1,1,trial_1,subject_8,1
2,1,1,trial_2,subject_8,0
3,1,1,trial_3,subject_8,0
4,1,1,trial_4,subject_8,0
5,1,1,trial_5,subject_8,0
1,2,1,trial_6,subject_8,0
2,2,1,trial_7,subject_8,0
3,2,1,trial_8,subject_8,0
4,2,1,trial_9,subject_8,0
5,2,1,trial_10,subject_8,0
1,3,1,trial_11,subject_8,0
2,3,1,trial_12,subject_8,0
3,3,1,trial_13,subject_8,0
4,3,1,trial_14,subject_8,0
5,3,1,trial_15,subject_8,0
1,4,1,trial_16,subject_8,0
2,4,1,trial_17,subject_8,0
3,4,1,trial_18,subject_8,0
4,4,1,trial_19,subject_8,0
5,4,1,trial_20,subject_8,0
1,5,1,trial_21,subject_8,0
2,5,1,trial_22,subject_8,0
3,5,1,trial_23,subject_8,0
4,5,1,trial_24,subject_8,0
5,5,1,trial_25,subject_8,0
1,1,2,trial_26,subject_8,0
2,1,2,trial_27,subject_8,0
3,1,2,trial_28,subject_8,0
4,1,2,trial_29,subject_8,0
5,1,2,trial_30,subject_8,0
1,2,2,trial_31,subject_8,0
2,2,2,trial_32,subject_8,0
3,2,2,trial_33,subject_8,0
4,2,2,trial_34,subject_8,0
5,2,2,trial_35,subject_8,0
1,3,2,trial_36,subject_8,0
2,3,2,trial_37,subject_8,0
3,3,2,trial_38,subject_8,0
4,3,2,trial_39,subject_8,0
5,3,2,trial_40,subject_8,0
1,4,2,trial_41,subject_8,0
2,4,2,trial_42,subject_8,0
3,4,2,trial_43,subject_8,0
4,4,2,trial_44,subject_8,0
5,4,2,trial_45,subject_8,0
1,5,2,trial_46,subject_8,0
2,5,2,trial_47,subject_8,0
3,5,2,trial_48,subject_8,0
4,5,2,trial_49,subject_8,0
5,5,2,trial_50,subject_8,0
1,1,3,trial_51,subject_8,0
2,1,3,trial_52,subject_8,0
3,1,3,trial_53,subject_8,0
4,1,3,trial_54,subject_8,0
5,1,3,trial_55,subject_8,0
1,2,3,trial_56,subject_8,0
2,2,3,trial_57,subject_8,0
3,2,3,trial_58,subject_8,0
4,2,3,trial_59,subject_8,0
5,2,3,trial_60,subject_8,0
1,3,3,trial_61,subject_8,0
2,3,3,trial_62,subject_8,0
3,3,3,trial_63,subject_8,0
4,3,3,trial_64,subject_8,0
5,3,3,trial_65,subject_8,0
1,4,3,trial_66,subject_8,0
2,4,3,trial_67,subject_8,1
3,4,3,trial_68,subject_8,0
4,4,3,trial_69,subject_8,0
5,4,3,trial_70,subject_8,0
1,5,3,trial_71,subject_8,0
2,5,3,trial_72,subject_8,0
3,5,3,trial_73,subject_8,0
4,5,3,trial_74,subject_8,0
5,5,3,trial_75,subject_8,0
1,1,4,trial_76,subject_8,0
2,1,4,trial_77,subject_8,0
3,1,4,trial_78,subject_8,0
4,1,4,trial_79,subject_8,0
5,1,4,trial_80,subject_8,0
1,2,4,trial_81,subject_8,0
2,2,4,trial_82,subject_8,0
3,2,4,trial_83,subject_8,0
4,2,4,trial_84,subject_8,0
5,2,4,trial_85,subject_8,0
1,3,4,trial_86,subject_8,0
2,3,4,trial_87,subject_8,0
3,3,4,trial_88,subject_8,0
4,3,4,trial_89,subject_8,0
5,3,4,trial_90,subject_8,0
1,4,4,trial_91,subject_8,0
2,4,4,trial_92,subject_8,0
3,4,4,trial_93,subject_8,0
4,4,4,trial_94,subject_8,0
5,4,4,trial_95,subject_8,0
1,5,4,trial_96,subject_8,0
2,5,4,trial_97,subject_8,0
3,5,4,trial_98,subject_8,0
4,5,4,trial_99,subject_8,0
5,5,4,trial_100,subject_8,0
1,1,5,trial_101,subject_8,0
2,1,5,trial_102,subject_8,0
3,1,5,trial_103,subject_8,0
4,1,5,trial_104,subject_8,0
5,1,5,trial_105,subject_8,0
1,2,5,trial_106,subject_8,0
2,2,5,trial_107,subject_8,0
3,2,5,trial_108,subject_8,0
4,2,5,trial_109,subject_8,0
5,2,5,trial_110,subject_8,0
1,3,5,trial_111,subject_8,0
2,3,5,trial_112,subject_8,0
3,3,5,trial_113,subject_8,0
4,3,5,trial_114,subject_8,0
5,3,5,trial_115,subject_8,0
1,4,5,trial_116,subject_8,0
2,4,5,trial_117,subject_8,0
3,4,5,trial_118,subject_8,0
4,4,5,trial_119,subject_8,0
5,4,5,trial_120,subject_8,0
1,5,5,trial_121,subject_8,0
2,5,5,trial_122,subject_8,0
3,5,5,trial_123,subject_8,0
4,5,5,trial_124,subject_8,0
5,5,5,trial_125,subject_8,0
1,1,1,trial_1,subject_9,0
2,1,1,trial_2,subject_9,0
3,1,1,trial_3,subject_9,0
4,1,1,trial_4,subject_9,0
5,1,1,trial_5,subject_9,0
1,2,1,trial_6,subject_9,0
2,2,1,trial_7,subject_9,0
3,2,1,trial_8,subject_9,0
4,2,1,trial_9,subject_9,0
5,2,1,trial_10,subject_9,0
1,3,1,trial_11,subject_9,0
2,3,1,trial_12,subject_9,0
3,3,1,trial_13,subject_9,0
4,3,1,trial_14,subject_9,0
5,3,1,trial_15,subject_9,0
1,4,1,trial_16,subject_9,0
2,4,1,trial_17,subject_9,0
3,4,1,trial_18,subject_9,0
4,4,1,trial_19,subject_9,0
5,4,1,trial_20,subject_9,0
1,5,1,trial_21,subject_9,0
2,5,1,trial_22,subject_9,0
3,5,1,trial_23,subject_9,0
4,5,1,trial_24,subject_9,0
5,5,1,trial_25,subject_9,0
1,1,2,trial_26,subject_9,0
2,1,2,trial_27,subject_9,0
3,1,2,trial_28,subject_9,0
4,1,2,trial_29,subject_9,0
5,1,2,trial_30,subject_9,0
1,2,2,trial_31,subject_9,0
2,2,2,trial_32,subject_9,0
3,2,2,trial_33,subject_9,0
4,2,2,trial_34,subject_9,0
5,2,2,trial_35,subject_9,0
1,3,2,trial_36,subject_9,0
2,3,2,trial_37,subject_9,0
3,3,2,trial_38,subject_9,0
4,3,2,trial_39,subject_9,0
5,3,2,trial_40,subject_9,0
1,4,2,trial_41,subject_9,0
2,4,2,trial_42,subject_9,0
3,4,2,trial_43,subject_9,0
4,4,2,trial_44,subject_9,0
5,4,2,trial_45,subject_9,0
1,5,2,trial_46,subject_9,0
2,5,2,trial_47,subject_9,0
3,5,2,trial_48,subject_9,0
4,5,2,trial_49,subject_9,0
5,5,2,trial_50,subject_9,0
1,1,3,trial_51,subject_9,0
2,1,3,trial_52,subject_9,0
3,1,3,trial_53,subject_9,0
4,1,3,trial_54,subject_9,0
5,1,3,trial_55,subject_9,0
1,2,3,trial_56,subject_9,0
2,2,3,trial_57,subject_9,0
3,2,3,trial_58,subject_9,0
4,2,3,trial_59,subject_9,0
5,2,3,trial_60,subject_9,0
1,3,3,trial_61,subject_9,0
2,3,3,trial_62,subject_9,0
3,3,3,trial_63,subject_9,0
4,3,3,trial_64,subject_9,0
5,3,3,trial_65,subject_9,0
1,4,3,trial_66,subject_9,0
2,4,3,trial_67,subject_9,0
3,4,3,trial_68,subject_9,0
4,4,3,trial_69,subject_9,0
5,4,3,trial_70,subject_9,0
1,5,3,trial_71,subject_9,0
2,5,3,trial_72,subject_9,0
3,5,3,trial_73,subject_9,0
4,5,3,trial_74,subject_9,0
5,5,3,trial_75,subject_9,0
1,1,4,trial_76,subject_9,0
2,1,4,trial_77,subject_9,0
3,1,4,trial_78,subject_9,0
4,1,4,trial_79,subject_9,0
5,1,4,trial_80,subject_9,0
1,2,4,trial_81,subject_9,0
2,2,4,trial_82,subject_9,0
3,2,4,trial_83,subject_9,0
4,2,4,trial_84,subject_9,0
5,2,4,trial_85,subject_9,0
1,3,4,trial_86,subject_9,0
2,3,4,trial_87,subject_9,0
3,3,4,trial_88,subject_9,0
4,3,4,trial_89,subject_9,0
5,3,4,trial_90,subject_9,0
1,4,4,trial_91,subject_9,0
2,4,4,trial_92,subject_9,0
3,4,4,trial_93,subject_9,0
4,4,4,trial_94,subject_9,0
5,4,4,trial_95,subject_9,0
1,5,4,trial_96,subject_9,0
2,5,4,trial_97,subject_9,0
3,5,4,trial_98,subject_9,0
4,5,4,trial_99,subject_9,0
5,5,4,trial_100,subject_9,0
1,1,5,trial_101,subject_9,0
2,1,5,trial_102,subject_9,0
3,1,5,trial_103,subject_9,0
4,1,5,trial_104,subject_9,0
5,1,5,trial_105,subject_9,0
1,2,5,trial_106,subject_9,0
2,2,5,trial_107,subject_9,0
3,2,5,trial_108,subject_9,0
4,2,5,trial_109,subject_9,0
5,2,5,trial_110,subject_9,0
1,3,5,trial_111,subject_9,0
2,3,5,trial_112,subject_9,0
3,3,5,trial_113,subject_9,0
4,3,5,trial_114,subject_9,0
5,3,5,trial_115,subject_9,0
1,4,5,trial_116,subject_9,0
2,4,5,trial_117,subject_9,0
3,4,5,trial_118,subject_9,0
4,4,5,trial_119,subject_9,0
5,4,5,trial_120,subject_9,0
1,5,5,trial_121,subject_9,0
2,5,5,trial_122,subject_9,0
3,5,5,trial_123,subject_9,0
4,5,5,trial_124,subject_9,0
5,5,5,trial_125,subject_9,0
1,1,1,trial_1,subject_10,0
2,1,1,trial_2,subject_10,0
3,1,1,trial_3,subject_10,1
4,1,1,trial_4,subject_10,0
5,1,1,trial_5,subject_10,0
1,2,1,trial_6,subject_10,0
2,2,1,trial_7,subject_10,0
3,2,1,trial_8,subject_10,0
4,2,1,trial_9,subject_10,0
5,2,1,trial_10,subject_10,0
1,3,1,trial_11,subject_10,0
2,3,1,trial_12,subject_10,0
3,3,1,trial_13,subject_10,0
4,3,1,trial_14,subject_10,0
5,3,1,trial_15,subject_10,0
1,4,1,trial_16,subject_10,0
2,4,1,trial_17,subject_10,0
3,4,1,trial_18,subject_10,0
4,4,1,trial_19,subject_10,0
5,4,1,trial_20,subject_10,0
1,5,1,trial_21,subject_10,0
2,5,1,trial_22,subject_10,0
3,5,1,trial_23,subject_10,0
4,5,1,trial_24,subject_10,0
5,5,1,trial_25,subject_10,0
1,1,2,trial_26,subject_10,0
2,1,2,trial_27,subject_10,0
3,1,2,trial_28,subject_10,0
4,1,2,trial_29,subject_10,0
5,1,2,trial_30,subject_10,0
1,2,2,trial_31,subject_10,0
2,2,2,trial_32,subject_10,0
3,2,2,trial_33,subject_10,0
4,2,2,trial_34,subject_10,0
5,2,2,trial_35,subject_10,0
1,3,2,trial_36,subject_10,0
2,3,2,trial_37,subject_10,0
3,3,2,trial_38,subject_10,0
4,3,2,trial_39,subject_10,0
5,3,2,trial_40,subject_10,0
1,4,2,trial_41,subject_10,0
2,4,2,trial_42,subject_10,0
3,4,2,trial_43,subject_10,0
4,4,2,trial_44,subject_10,0
5,4,2,trial_45,subject_10,0
1,5,2,trial_46,subject_10,0
2,5,2,trial_47,subject_10,0
3,5,2,trial_48,subject_10,0
4,5,2,trial_49,subject_10,0
5,5,2,trial_50,subject_10,0
1,1,3,trial_51,subject_10,0
2,1,3,trial_52,subject_10,1
3,1,3,trial_53,subject_10,0
4,1,3,trial_54,subject_10,0
5,1,3,trial_55,subject_10,0
1,2,3,trial_56,subject_10,0
2,2,3,trial_57,subject_10,0
3,2,3,trial_58,subject_10,0
4,2,3,trial_59,subject_10,0
5,2,3,trial_60,subject_10,0
1,3,3,trial_61,subject_10,0
2,3,3,trial_62,subject_10,0
3,3,3,trial_63,subject_10,0
4,3,3,trial_64,subject_10,0
5,3,3,trial_65,subject_10,0
1,4,3,trial_66,subject_10,0
2,4,3,trial_67,subject_10,0
3,4,3,trial_68,subject_10,0
4,4,3,trial_69,subject_10,0
5,4,3,trial_70,subject_10,0
1,5,3,trial_71,subject_10,0
2,5,3,trial_72,subject_10,0
3,5,3,trial_73,subject_10,0
4,5,3,trial_74,subject_10,0
5,5,3,trial_75,subject_10,0
1,1,4,trial_76,subject_10,0
2,1,4,trial_77,subject_10,0
3,1,4,trial_78,subject_10,0
4,1,4,trial_79,subject_10,0
5,1,4,trial_80,subject_10,0
1,2,4,trial_81,subject_10,0
2,2,4,trial_82,subject_10,0
3,2,4,trial_83,subject_10,0
4,2,4,trial_84,subject_10,0
5,2,4,trial_85,subject_10,0
1,3,4,trial_86,subject_10,0
2,3,4,trial_87,subject_10,0
3,3,4,trial_88,subject_10,0
4,3,4,trial_89,subject_10,0
5,3,4,trial_90,subject_10,0
1,4,4,trial_91,subject_10,0
2,4,4,trial_92,subject_10,0
3,4,4,trial_93,subject_10,0
4,4,4,trial_94,subject_10,0
5,4,4,trial_95,subject_10,0
1,5,4,trial_96,subject_10,0
2,5,4,trial_97,subject_10,0
3,5,4,trial_98,subject_10,0
4,5,4,trial_99,subject_10,0
5,5,4,trial_100,subject_10,0
1,1,5,trial_101,subject_10,0
2,1,5,trial_102,subject_10,0
3,1,5,trial_103,subject_10,0
4,1,5,trial_104,subject_10,0
5,1,5,trial_105,subject_10,0
1,2,5,trial_106,subject_10,0
2,2,5,trial_107,subject_10,0
3,2,5,trial_108,subject_10,0
4,2,5,trial_109,subject_10,0
5,2,5,trial_110,subject_10,0
1,3,5,trial_111,subject_10,0
2,3,5,trial_112,subject_10,0
3,3,5,trial_113,subject_10,0
4,3,5,trial_114,subject_10,0
5,3,5,trial_115,subject_10,0
1,4,5,trial_116,subject_10,0
2,4,5,trial_117,subject_10,0
3,4,5,trial_118,subject_10,0
4,4,5,trial_119,subject_10,0
5,4,5,trial_120,subject_10,0
1,5,5,trial_121,subject_10,0
2,5,5,trial_122,subject_10,0
3,5,5,trial_123,subject_10,0
4,5,5,trial_124,subject_10,0
5,5,5,trial_125,subject_10,0
1,1,1,trial_1,subject_11,0
2,1,1,trial_2,subject_11,0
3,1,1,trial_3,subject_11,0
4,1,1,trial_4,subject_11,0
5,1,1,trial_5,subject_11,0
1,2,1,trial_6,subject_11,0
2,2,1,trial_7,subject_11,0
3,2,1,trial_8,subject_11,0
4,2,1,trial_9,subject_11,0
5,2,1,trial_10,subject_11,0
1,3,1,trial_11,subject_11,0
2,3,1,trial_12,subject_11,0
3,3,1,trial_13,subject_11,0
4,3,1,trial_14,subject_11,0
5,3,1,trial_15,subject_11,0
1,4,1,trial_16,subject_11,0
2,4,1,trial_17,subject_11,0
3,4,1,trial_18,subject_11,0
4,4,1,trial_19,subject_11,0
5,4,1,trial_20,subject_11,0
1,5,1,trial_21,subject_11,0
2,5,1,trial_22,subject_11,0
3,5,1,trial_23,subject_11,0
4,5,1,trial_24,subject_11,0
5,5,1,trial_25,subject_11,0
1,1,2,trial_26,subject_11,0
2,1,2,trial_27,subject_11,0
3,1,2,trial_28,subject_11,0
4,1,2,trial_29,subject_11,0
5,1,2,trial_30,subject_11,0
1,2,2,trial_31,subject_11,0
2,2,2,trial_32,subject_11,0
3,2,2,trial_33,subject_11,0
4,2,2,trial_34,subject_11,0
5,2,2,trial_35,subject_11,0
1,3,2,trial_36,subject_11,0
2,3,2,trial_37,subject_11,0
3,3,2,trial_38,subject_11,0
4,3,2,trial_39,subject_11,0
5,3,2,trial_40,subject_11,0
1,4,2,trial_41,subject_11,0
2,4,2,trial_42,subject_11,0
3,4,2,trial_43,subject_11,0
4,4,2,trial_44,subject_11,0
5,4,2,trial_45,subject_11,0
1,5,2,trial_46,subject_11,0
2,5,2,trial_47,subject_11,0
3,5,2,trial_48,subject_11,0
4,5,2,trial_49,subject_11,0
5,5,2,trial_50,subject_11,0
1,1,3,trial_51,subject_11,0
2,1,3,trial_52,subject_11,0
3,1,3,trial_53,subject_11,0
4,1,3,trial_54,subject_11,0
5,1,3,trial_55,subject_11,0
1,2,3,trial_56,subject_11,0
2,2,3,trial_57,subject_11,0
3,2,3,trial_58,subject_11,0
4,2,3,trial_59,subject_11,0
5,2,3,trial_60,subject_11,0
1,3,3,trial_61,subject_11,0
2,3,3,trial_62,subject_11,0
3,3,3,trial_63,subject_11,0
4,3,3,trial_64,subject_11,0
5,3,3,trial_65,subject_11,0
1,4,3,trial_66,subject_11,0
2,4,3,trial_67,subject_11,0
3,4,3,trial_68,subject_11,0
4,4,3,trial_69,subject_11,0
5,4,3,trial_70,subject_11,0
1,5,3,trial_71,subject_11,0
2,5,3,trial_72,subject_11,0
3,5,3,trial_73,subject_11,0
4,5,3,trial_74,subject_11,0
5,5,3,trial_75,subject_11,0
1,1,4,trial_76,subject_11,0
2,1,4,trial_77,subject_11,0
3,1,4,trial_78,subject_11,0
4,1,4,trial_79,subject_11,0
5,1,4,trial_80,subject_11,0
1,2,4,trial_81,subject_11,0
2,2,4,trial_82,subject_11,0
3,2,4,trial_83,subject_11,0
4,2,4,trial_84,subject_11,0
5,2,4,trial_85,subject_11,0
1,3,4,trial_86,subject_11,0
2,3,4,trial_87,subject_11,0
3,3,4,trial_88,subject_11,0
4,3,4,trial_89,subject_11,0
5,3,4,trial_90,subject_11,0
1,4,4,trial_91,subject_11,0
2,4,4,trial_92,subject_11,0
3,4,4,trial_93,subject_11,0
4,4,4,trial_94,subject_11,0
5,4,4,trial_95,subject_11,0
1,5,4,trial_96,subject_11,0
2,5,4,trial_97,subject_11,0
3,5,4,trial_98,subject_11,0
4,5,4,trial_99,subject_11,0
5,5,4,trial_100,subject_11,0
1,1,5,trial_101,subject_11,0
2,1,5,trial_102,subject_11,0
3,1,5,trial_103,subject_11,0
4,1,5,trial_104,subject_11,0
5,1,5,trial_105,subject_11,0
1,2,5,trial_106,subject_11,0
2,2,5,trial_107,subject_11,0
3,2,5,trial_108,subject_11,0
4,2,5,trial_109,subject_11,0
5,2,5,trial_110,subject_11,0
1,3,5,trial_111,subject_11,0
2,3,5,trial_112,subject_11,0
3,3,5,trial_113,subject_11,0
4,3,5,trial_114,subject_11,0
5,3,5,trial_115,subject_11,0
1,4,5,trial_116,subject_11,0
2,4,5,trial_117,subject_11,0
3,4,5,trial_118,subject_11,0
4,4,5,trial_119,subject_11,0
5,4,5,trial_120,subject_11,0
1,5,5,trial_121,subject_11,0
2,5,5,trial_122,subject_11,0
3,5,5,trial_123,subject_11,0
4,5,5,trial_124,subject_11,0
5,5,5,trial_125,subject_11,0
1,1,1,trial_1,subject_12,0
2,1,1,trial_2,subject_12,0
3,1,1,trial_3,subject_12,0
4,1,1,trial_4,subject_12,0
5,1,1,trial_5,subject_12,0
1,2,1,trial_6,subject_12,0
2,2,1,trial_7,subject_12,0
3,2,1,trial_8,subject_12,0
4,2,1,trial_9,subject_12,0
5,2,1,trial_10,subject_12,0
1,3,1,trial_11,subject_12,0
2,3,1,trial_12,subject_12,0
3,3,1,trial_13,subject_12,0
4,3,1,trial_14,subject_12,0
5,3,1,trial_15,subject_12,0
1,4,1,trial_16,subject_12,0
2,4,1,trial_17,subject_12,0
3,4,1,trial_18,subject_12,0
4,4,1,trial_19,subject_12,0
5,4,1,trial_20,subject_12,0
1,5,1,trial_21,subject_12,0
2,5,1,trial_22,subject_12,0
3,5,1,trial_23,subject_12,0
4,5,1,trial_24,subject_12,0
5,5,1,trial_25,subject_12,0
1,1,2,trial_26,subject_12,0
2,1,2,trial_27,subject_12,0
3,1,2,trial_28,subject_12,0
4,1,2,trial_29,subject_12,0
5,1,2,trial_30,subject_12,0
1,2,2,trial_31,subject_12,0
2,2,2,trial_32,subject_12,0
3,2,2,trial_33,subject_12,0
4,2,2,trial_34,subject_12,0
5,2,2,trial_35,subject_12,0
1,3,2,trial_36,subject_12,0
2,3,2,trial_37,subject_12,0
3,3,2,trial_38,subject_12,0
4,3,2,trial_39,subject_12,0
5,3,2,trial_40,subject_12,0
1,4,2,trial_41,subject_12,0
2,4,2,trial_42,subject_12,0
3,4,2,trial_43,subject_12,0
4,4,2,trial_44,subject_12,0
5,4,2,trial_45,subject_12,0
1,5,2,trial_46,subject_12,0
2,5,2,trial_47,subject_12,0
3,5,2,trial_48,subject_12,0
4,5,2,trial_49,subject_12,0
5,5,2,trial_50,subject_12,0
1,1,3,trial_51,subject_12,0
2,1,3,trial_52,subject_12,0
3,1,3,trial_53,subject_12,0
4,1,3,trial_54,subject_12,0
5,1,3,trial_55,subject_12,0
1,2,3,trial_56,subject_12,0
2,2,3,trial_57,subject_12,0
3,2,3,trial_58,subject_12,0
4,2,3,trial_59,subject_12,0
5,2,3,trial_60,subject_12,0
1,3,3,trial_61,subject_12,0
2,3,3,trial_62,subject_12,0
3,3,3,trial_63,subject_12,0
4,3,3,trial_64,subject_12,0
5,3,3,trial_65,subject_12,0
1,4,3,trial_66,subject_12,0
2,4,3,trial_67,subject_12,0
3,4,3,trial_68,subject_12,0
4,4,3,trial_69,subject_12,0
5,4,3,trial_70,subject_12,0
1,5,3,trial_71,subject_12,0
2,5,3,trial_72,subject_12,0
3,5,3,trial_73,subject_12,0
4,5,3,trial_74,subject_12,0
5,5,3,trial_75,subject_12,0
1,1,4,trial_76,subject_12,0
2,1,4,trial_77,subject_12,0
3,1,4,trial_78,subject_12,0
4,1,4,trial_79,subject_12,0
5,1,4,trial_80,subject_12,0
1,2,4,trial_81,subject_12,0
2,2,4,trial_82,subject_12,0
3,2,4,trial_83,subject_12,0
4,2,4,trial_84,subject_12,0
5,2,4,trial_85,subject_12,0
1,3,4,trial_86,subject_12,0
2,3,4,trial_87,subject_12,0
3,3,4,trial_88,subject_12,0
4,3,4,trial_89,subject_12,0
5,3,4,trial_90,subject_12,0
1,4,4,trial_91,subject_12,0
2,4,4,trial_92,subject_12,0
3,4,4,trial_93,subject_12,0
4,4,4,trial_94,subject_12,0
5,4,4,trial_95,subject_12,0
1,5,4,trial_96,subject_12,0
2,5,4,trial_97,subject_12,0
3,5,4,trial_98,subject_12,0
4,5,4,trial_99,subject_12,0
5,5,4,trial_100,subject_12,0
1,1,5,trial_101,subject_12,0
2,1,5,trial_102,subject_12,0
3,1,5,trial_103,subject_12,0
4,1,5,trial_104,subject_12,0
5,1,5,trial_105,subject_12,0
1,2,5,trial_106,subject_12,0
2,2,5,trial_107,subject_12,0
3,2,5,trial_108,subject_12,0
4,2,5,trial_109,subject_12,0
5,2,5,trial_110,subject_12,0
1,3,5,trial_111,subject_12,0
2,3,5,trial_112,subject_12,0
3,3,5,trial_113,subject_12,0
4,3,5,trial_114,subject_12,0
5,3,5,trial_115,subject_12,0
1,4,5,trial_116,subject_12,0
2,4,5,trial_117,subject_12,0
3,4,5,trial_118,subject_12,0
4,4,5,trial_119,subject_12,0
5,4,5,trial_120,subject_12,0
1,5,5,trial_121,subject_12,0
2,5,5,trial_122,subject_12,0
3,5,5,trial_123,subject_12,0
4,5,5,trial_124,subject_12,0
5,5,5,trial_125,subject_12,0
1,1,1,trial_1,subject_13,0
2,1,1,trial_2,subject_13,0
3,1,1,trial_3,subject_13,0
4,1,1,trial_4,subject_13,0
5,1,1,trial_5,subject_13,0
1,2,1,trial_6,subject_13,0
2,2,1,trial_7,subject_13,0
3,2,1,trial_8,subject_13,0
4,2,1,trial_9,subject_13,0
5,2,1,trial_10,subject_13,0
1,3,1,trial_11,subject_13,0
2,3,1,trial_12,subject_13,0
3,3,1,trial_13,subject_13,0
4,3,1,trial_14,subject_13,0
5,3,1,trial_15,subject_13,0
1,4,1,trial_16,subject_13,0
2,4,1,trial_17,subject_13,0
3,4,1,trial_18,subject_13,0
4,4,1,trial_19,subject_13,0
5,4,1,trial_20,subject_13,0
1,5,1,trial_21,subject_13,0
2,5,1,trial_22,subject_13,0
3,5,1,trial_23,subject_13,0
4,5,1,trial_24,subject_13,0
5,5,1,trial_25,subject_13,0
1,1,2,trial_26,subject_13,0
2,1,2,trial_27,subject_13,0
3,1,2,trial_28,subject_13,0
4,1,2,trial_29,subject_13,0
5,1,2,trial_30,subject_13,0
1,2,2,trial_31,subject_13,0
2,2,2,trial_32,subject_13,0
3,2,2,trial_33,subject_13,0
4,2,2,trial_34,subject_13,0
5,2,2,trial_35,subject_13,0
1,3,2,trial_36,subject_13,0
2,3,2,trial_37,subject_13,0
3,3,2,trial_38,subject_13,0
4,3,2,trial_39,subject_13,0
5,3,2,trial_40,subject_13,0
1,4,2,trial_41,subject_13,0
2,4,2,trial_42,subject_13,0
3,4,2,trial_43,subject_13,0
4,4,2,trial_44,subject_13,0
5,4,2,trial_45,subject_13,0
1,5,2,trial_46,subject_13,0
2,5,2,trial_47,subject_13,0
3,5,2,trial_48,subject_13,0
4,5,2,trial_49,subject_13,0
5,5,2,trial_50,subject_13,0
1,1,3,trial_51,subject_13,0
