subject,trial,Phone_NOTENG,Phone_ENG,acoustic_distance,Econ,Loc,Glob,response_var
subject_3,trial_10,d̪ʰ,d,0.3015310169064437,0.2001093494,0.1550027337,0.2191323693,0
subject_4,trial_10,d̪ʰ,t,-0.11462554936897738,0.2001093494,0.1550027337,0.2191323693,1
subject_5,trial_10,ɖ,d,0.17322624704676673,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_10,ɖ,t,-0.27634759137527737,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_10,ɖʰ,d,0.2021488785263327,0.04786680541,0.08532778356,0.2474881015,0
subject_8,trial_10,ɖʰ,t,-0.3371125735339348,0.04786680541,0.08532778356,0.2474881015,1
subject_9,trial_10,dʒʰ,d͡ʒ,0.24780380917216763,0.01668520578,0.1062291435,0.1239388795,0
subject_10,trial_10,dʒʰ,t͡ʃ,-0.3774516076194705,0.01668520578,0.1062291435,0.1239388795,0
subject_11,trial_10,ɡʰ,g,0.2012260071297352,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_10,ɡʰ,k,-0.07177543035789147,0.01668520578,0.1062291435,0.1516694963,1
subject_13,trial_10,ɳ,n,0.5484701588450634,0.3817204301,0.125,-0.07661290323,1
subject_14,trial_10,ɳ,j,0.24496882637884887,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_10,ɽ,d,0.12675390015187027,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_10,ɽ,ɾ,0.24780092465697898,0.0770609319,0.1326164875,0.1553166069,1
subject_17,trial_10,ʈ,t,0.13968943915049792,0.3817204301,0.1827956989,-0.08870967742,1
subject_18,trial_10,ʈ,d,-0.2625015280364728,0.3817204301,0.1827956989,-0.08870967742,1
subject_19,trial_10,bʰ,b,0.062023834763955024,0.01668520578,0.1062291435,0.1683644595,0
subject_20,trial_10,bʰ,d,-0.6642690767730495,0.01668520578,0.1062291435,0.1683644595,1
subject_21,trial_10,d̪ʰ,d,0.301423871841747,0.2001093494,0.1550027337,0.2191323693,0
subject_22,trial_10,d̪ʰ,t,-0.11498657648213938,0.2001093494,0.1550027337,0.2191323693,0
subject_23,trial_10,ɖ,d,0.17247431597669602,0.3817204301,0.1693548387,0.03225806452,0
subject_24,trial_10,ɖ,t,-0.27687803878085404,0.3817204301,0.1693548387,0.03225806452,0
subject_25,trial_10,ɖʰ,d,0.201877861768118,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_10,ɖʰ,t,-0.3368582699022827,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_10,dʒʰ,d͡ʒ,0.24782571929411143,0.01668520578,0.1062291435,0.1239388795,0
subject_28,trial_10,dʒʰ,t͡ʃ,-0.37765714178035276,0.01668520578,0.1062291435,0.1239388795,1
subject_29,trial_10,ɡʰ,g,0.20109502129407497,0.01668520578,0.1062291435,0.1516694963,1
subject_30,trial_10,ɡʰ,k,-0.07205726427088245,0.01668520578,0.1062291435,0.1516694963,0
subject_1,trial_11,ɳ,n,0.5484331566923932,0.3817204301,0.125,-0.07661290323,1
subject_2,trial_11,ɳ,j,0.24438167327015148,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_11,ɽ,d,0.12709230172977135,0.0770609319,0.1326164875,0.1553166069,1
subject_4,trial_11,ɽ,ɾ,0.24741664359771756,0.0770609319,0.1326164875,0.1553166069,1
subject_5,trial_11,ʈ,t,0.1393993745620294,0.3817204301,0.1827956989,-0.08870967742,1
subject_6,trial_11,ʈ,d,-0.2622086768516055,0.3817204301,0.1827956989,-0.08870967742,1
subject_7,trial_11,bʰ,b,0.06175632714342669,0.01668520578,0.1062291435,0.1683644595,1
subject_8,trial_11,bʰ,d,-0.6639089949069453,0.01668520578,0.1062291435,0.1683644595,0
subject_9,trial_11,d̪ʰ,d,0.3011727149385956,0.2001093494,0.1550027337,0.2191323693,1
subject_10,trial_11,d̪ʰ,t,-0.1154524689438267,0.2001093494,0.1550027337,0.2191323693,1
subject_11,trial_11,ɖ,d,0.1731346231869142,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_11,ɖ,t,-0.2762106318477513,0.3817204301,0.1693548387,0.03225806452,0
subject_13,trial_11,ɖʰ,d,0.2011703577685346,0.04786680541,0.08532778356,0.2474881015,1
subject_14,trial_11,ɖʰ,t,-0.3364040666681354,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_11,dʒʰ,d͡ʒ,0.24789382763437107,0.01668520578,0.1062291435,0.1239388795,1
subject_16,trial_11,dʒʰ,t͡ʃ,-0.37818182285815716,0.01668520578,0.1062291435,0.1239388795,0
subject_17,trial_11,ɡʰ,g,0.20176240242795915,0.01668520578,0.1062291435,0.1516694963,1
subject_18,trial_11,ɡʰ,k,-0.07259941631021663,0.01668520578,0.1062291435,0.1516694963,1
subject_19,trial_11,ɳ,n,0.5486038015456574,0.3817204301,0.125,-0.07661290323,1
subject_20,trial_11,ɳ,j,0.2441250254937117,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_11,ɽ,d,0.12693537861470416,0.0770609319,0.1326164875,0.1553166069,0
subject_22,trial_11,ɽ,ɾ,0.24763674080657883,0.0770609319,0.1326164875,0.1553166069,1
subject_23,trial_11,ʈ,t,0.13979395336154163,0.3817204301,0.1827956989,-0.08870967742,1
subject_24,trial_11,ʈ,d,-0.2621912130923657,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_11,bʰ,b,0.06175838029144674,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_11,bʰ,d,-0.6638650712013153,0.01668520578,0.1062291435,0.1683644595,1
subject_27,trial_11,d̪ʰ,d,0.3015524385196154,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_11,d̪ʰ,t,-0.11537590916831776,0.2001093494,0.1550027337,0.2191323693,1
subject_29,trial_11,ɖ,d,0.17335410302613855,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_11,ɖ,t,-0.2770109309887485,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_12,ɖʰ,d,0.20131915617633508,0.04786680541,0.08532778356,0.2474881015,1
subject_2,trial_12,ɖʰ,t,-0.3366243632151385,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_12,dʒʰ,d͡ʒ,0.24775028746516553,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_12,dʒʰ,t͡ʃ,-0.37789695662237943,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_12,ɡʰ,g,0.20160648514993385,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_12,ɡʰ,k,-0.07172690198166981,0.01668520578,0.1062291435,0.1516694963,1
subject_7,trial_12,ɳ,n,0.5486434900396207,0.3817204301,0.125,-0.07661290323,1
subject_8,trial_12,ɳ,j,0.24417615463059814,0.3817204301,0.125,-0.07661290323,1
subject_9,trial_12,ɽ,d,0.12733873475071328,0.0770609319,0.1326164875,0.1553166069,0
subject_10,trial_12,ɽ,ɾ,0.24769055996301695,0.0770609319,0.1326164875,0.1553166069,0
subject_11,trial_12,ʈ,t,0.13986990970428348,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_12,ʈ,d,-0.2622113836084208,0.3817204301,0.1827956989,-0.08870967742,1
subject_13,trial_12,bʰ,b,0.06233992508521646,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_12,bʰ,d,-0.6637462173376141,0.01668520578,0.1062291435,0.1683644595,0
subject_15,trial_12,d̪ʰ,d,0.30209270114190845,0.2001093494,0.1550027337,0.2191323693,1
subject_16,trial_12,d̪ʰ,t,-0.11531140018268286,0.2001093494,0.1550027337,0.2191323693,1
subject_17,trial_12,ɖ,d,0.17297564689868122,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_12,ɖ,t,-0.27671406370242774,0.3817204301,0.1693548387,0.03225806452,1
subject_19,trial_12,ɖʰ,d,0.2014325358252217,0.04786680541,0.08532778356,0.2474881015,0
subject_20,trial_12,ɖʰ,t,-0.3362613294961502,0.04786680541,0.08532778356,0.2474881015,0
subject_21,trial_12,dʒʰ,d͡ʒ,0.24758723411613254,0.01668520578,0.1062291435,0.1239388795,1
subject_22,trial_12,dʒʰ,t͡ʃ,-0.37749060922373323,0.01668520578,0.1062291435,0.1239388795,1
subject_23,trial_12,ɡʰ,g,0.20125412080606342,0.01668520578,0.1062291435,0.1516694963,1
subject_24,trial_12,ɡʰ,k,-0.07166911746949643,0.01668520578,0.1062291435,0.1516694963,0
subject_25,trial_12,ɳ,n,0.5486347024889366,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_12,ɳ,j,0.2442767162001361,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_12,ɽ,d,0.1267680728719412,0.0770609319,0.1326164875,0.1553166069,1
subject_28,trial_12,ɽ,ɾ,0.24742578612982405,0.0770609319,0.1326164875,0.1553166069,1
subject_29,trial_12,ʈ,t,0.14048233592267392,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_12,ʈ,d,-0.2622235431551649,0.3817204301,0.1827956989,-0.08870967742,0
subject_1,trial_13,bʰ,b,0.06151560936954215,0.01668520578,0.1062291435,0.1683644595,1
subject_2,trial_13,bʰ,d,-0.6648247051242647,0.01668520578,0.1062291435,0.1683644595,1
subject_3,trial_13,d̪ʰ,d,0.3010607713086528,0.2001093494,0.1550027337,0.2191323693,1
subject_4,trial_13,d̪ʰ,t,-0.11495207496075689,0.2001093494,0.1550027337,0.2191323693,1
subject_5,trial_13,ɖ,d,0.1727523925842437,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_13,ɖ,t,-0.27623724847426356,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_13,ɖʰ,d,0.2014880306710665,0.04786680541,0.08532778356,0.2474881015,0
subject_8,trial_13,ɖʰ,t,-0.3370255161125784,0.04786680541,0.08532778356,0.2474881015,0
subject_9,trial_13,dʒʰ,d͡ʒ,0.24788645758840366,0.01668520578,0.1062291435,0.1239388795,1
subject_10,trial_13,dʒʰ,t͡ʃ,-0.3771392929614173,0.01668520578,0.1062291435,0.1239388795,1
subject_11,trial_13,ɡʰ,g,0.20124759290862726,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_13,ɡʰ,k,-0.07267695736127659,0.01668520578,0.1062291435,0.1516694963,1
subject_13,trial_13,ɳ,n,0.5492571076416114,0.3817204301,0.125,-0.07661290323,1
subject_14,trial_13,ɳ,j,0.24409297448849723,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_13,ɽ,d,0.1273287039106554,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_13,ɽ,ɾ,0.2467847390791133,0.0770609319,0.1326164875,0.1553166069,1
subject_17,trial_13,ʈ,t,0.1405009286714649,0.3817204301,0.1827956989,-0.08870967742,0
subject_18,trial_13,ʈ,d,-0.26224445546545966,0.3817204301,0.1827956989,-0.08870967742,0
subject_19,trial_13,bʰ,b,0.0623741133771126,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_13,bʰ,d,-0.664132668731725,0.01668520578,0.1062291435,0.1683644595,1
subject_21,trial_13,d̪ʰ,d,0.3018989630605091,0.2001093494,0.1550027337,0.2191323693,1
subject_22,trial_13,d̪ʰ,t,-0.1145575637383832,0.2001093494,0.1550027337,0.2191323693,1
subject_23,trial_13,ɖ,d,0.17322865353028283,0.3817204301,0.1693548387,0.03225806452,0
subject_24,trial_13,ɖ,t,-0.27636359705580116,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_13,ɖʰ,d,0.20164376172862844,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_13,ɖʰ,t,-0.33691438196633133,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_13,dʒʰ,d͡ʒ,0.2478000355264835,0.01668520578,0.1062291435,0.1239388795,1
subject_28,trial_13,dʒʰ,t͡ʃ,-0.37773283898761734,0.01668520578,0.1062291435,0.1239388795,1
subject_29,trial_13,ɡʰ,g,0.20144760556707056,0.01668520578,0.1062291435,0.1516694963,1
subject_30,trial_13,ɡʰ,k,-0.072244838098965,0.01668520578,0.1062291435,0.1516694963,1
subject_1,trial_14,ɳ,n,0.548505231773358,0.3817204301,0.125,-0.07661290323,1
subject_2,trial_14,ɳ,j,0.2440468410628517,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_14,ɽ,d,0.12759122089015604,0.0770609319,0.1326164875,0.1553166069,1
subject_4,trial_14,ɽ,ɾ,0.24702427908859326,0.0770609319,0.1326164875,0.1553166069,1
subject_5,trial_14,ʈ,t,0.13938685295730144,0.3817204301,0.1827956989,-0.08870967742,1
subject_6,trial_14,ʈ,d,-0.2627369867131761,0.3817204301,0.1827956989,-0.08870967742,1
subject_7,trial_14,bʰ,b,0.062169046452849805,0.01668520578,0.1062291435,0.1683644595,1
subject_8,trial_14,bʰ,d,-0.6637814106663598,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_14,d̪ʰ,d,0.30104370205933195,0.2001093494,0.1550027337,0.2191323693,0
subject_10,trial_14,d̪ʰ,t,-0.11563670651321098,0.2001093494,0.1550027337,0.2191323693,1
subject_11,trial_14,ɖ,d,0.17356227924252854,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_14,ɖ,t,-0.2768948108637677,0.3817204301,0.1693548387,0.03225806452,1
subject_13,trial_14,ɖʰ,d,0.2014347630514008,0.04786680541,0.08532778356,0.2474881015,1
subject_14,trial_14,ɖʰ,t,-0.33682785014841826,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_14,dʒʰ,d͡ʒ,0.24739152432416675,0.01668520578,0.1062291435,0.1239388795,1
subject_16,trial_14,dʒʰ,t͡ʃ,-0.37817950950037926,0.01668520578,0.1062291435,0.1239388795,1
subject_17,trial_14,ɡʰ,g,0.20165123376335845,0.01668520578,0.1062291435,0.1516694963,1
subject_18,trial_14,ɡʰ,k,-0.07175229095692501,0.01668520578,0.1062291435,0.1516694963,0
subject_19,trial_14,ɳ,n,0.5489666287085676,0.3817204301,0.125,-0.07661290323,1
subject_20,trial_14,ɳ,j,0.24495526626525865,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_14,ɽ,d,0.12699039408665433,0.0770609319,0.1326164875,0.1553166069,1
subject_22,trial_14,ɽ,ɾ,0.24776011422180683,0.0770609319,0.1326164875,0.1553166069,0
subject_23,trial_14,ʈ,t,0.13990729533433227,0.3817204301,0.1827956989,-0.08870967742,0
subject_24,trial_14,ʈ,d,-0.2618698792307353,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_14,bʰ,b,0.061800214085191194,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_14,bʰ,d,-0.6647766706888473,0.01668520578,0.1062291435,0.1683644595,0
subject_27,trial_14,d̪ʰ,d,0.3014199671436098,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_14,d̪ʰ,t,-0.11515601838226228,0.2001093494,0.1550027337,0.2191323693,0
subject_29,trial_14,ɖ,d,0.1731835264865029,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_14,ɖ,t,-0.27675411821175083,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_15,ɖʰ,d,0.20173702953981132,0.04786680541,0.08532778356,0.2474881015,1
subject_2,trial_15,ɖʰ,t,-0.3370901712453564,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_15,dʒʰ,d͡ʒ,0.24771966802503093,0.01668520578,0.1062291435,0.1239388795,0
subject_4,trial_15,dʒʰ,t͡ʃ,-0.377440799570235,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_15,ɡʰ,g,0.20181411986213074,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_15,ɡʰ,k,-0.07196626866540626,0.01668520578,0.1062291435,0.1516694963,1
subject_7,trial_15,ɳ,n,0.5490619841847272,0.3817204301,0.125,-0.07661290323,1
subject_8,trial_15,ɳ,j,0.24470837069318116,0.3817204301,0.125,-0.07661290323,1
subject_9,trial_15,ɽ,d,0.1268103028821601,0.0770609319,0.1326164875,0.1553166069,1
subject_10,trial_15,ɽ,ɾ,0.24705969906539768,0.0770609319,0.1326164875,0.1553166069,1
subject_11,trial_15,ʈ,t,0.14056811766977667,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_15,ʈ,d,-0.26270324695535885,0.3817204301,0.1827956989,-0.08870967742,1
subject_13,trial_15,bʰ,b,0.06206156999424443,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_15,bʰ,d,-0.6643826831283888,0.01668520578,0.1062291435,0.1683644595,1
subject_15,trial_15,d̪ʰ,d,0.301907262522075,0.2001093494,0.1550027337,0.2191323693,0
subject_16,trial_15,d̪ʰ,t,-0.11557961075459405,0.2001093494,0.1550027337,0.2191323693,1
subject_17,trial_15,ɖ,d,0.17338224815527903,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_15,ɖ,t,-0.27713805419867577,0.3817204301,0.1693548387,0.03225806452,1
subject_19,trial_15,ɖʰ,d,0.20133709103792802,0.04786680541,0.08532778356,0.2474881015,0
subject_20,trial_15,ɖʰ,t,-0.33735071021333457,0.04786680541,0.08532778356,0.2474881015,1
subject_21,trial_15,dʒʰ,d͡ʒ,0.24688827161087765,0.01668520578,0.1062291435,0.1239388795,0
subject_22,trial_15,dʒʰ,t͡ʃ,-0.3775027496854426,0.01668520578,0.1062291435,0.1239388795,0
subject_23,trial_15,ɡʰ,g,0.20147980647535893,0.01668520578,0.1062291435,0.1516694963,0
subject_24,trial_15,ɡʰ,k,-0.07221964089131667,0.01668520578,0.1062291435,0.1516694963,1
subject_25,trial_15,ɳ,n,0.5488946263777726,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_15,ɳ,j,0.24402064317387015,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_15,ɽ,d,0.1274067109935759,0.0770609319,0.1326164875,0.1553166069,1
subject_28,trial_15,ɽ,ɾ,0.24725888687751366,0.0770609319,0.1326164875,0.1553166069,1
subject_29,trial_15,ʈ,t,0.1394570401584661,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_15,ʈ,d,-0.2625773143978505,0.3817204301,0.1827956989,-0.08870967742,1
subject_1,trial_16,bʰ,b,0.06205802236657933,0.01668520578,0.1062291435,0.1683644595,0
subject_2,trial_16,bʰ,d,-0.6645417376343069,0.01668520578,0.1062291435,0.1683644595,1
subject_3,trial_16,d̪ʰ,d,0.3017845009726469,0.2001093494,0.1550027337,0.2191323693,1
subject_4,trial_16,d̪ʰ,t,-0.11538410445316492,0.2001093494,0.1550027337,0.2191323693,1
subject_5,trial_16,ɖ,d,0.17304051167990075,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_16,ɖ,t,-0.27671491973222884,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_16,ɖʰ,d,0.20213754169160397,0.04786680541,0.08532778356,0.2474881015,1
subject_8,trial_16,ɖʰ,t,-0.33701013959083825,0.04786680541,0.08532778356,0.2474881015,0
subject_9,trial_16,dʒʰ,d͡ʒ,0.247062216072689,0.01668520578,0.1062291435,0.1239388795,1
subject_10,trial_16,dʒʰ,t͡ʃ,-0.37715323559684916,0.01668520578,0.1062291435,0.1239388795,0
subject_11,trial_16,ɡʰ,g,0.2016261343602267,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_16,ɡʰ,k,-0.07254933381152093,0.01668520578,0.1062291435,0.1516694963,1
subject_13,trial_16,ɳ,n,0.54928581305879,0.3817204301,0.125,-0.07661290323,1
subject_14,trial_16,ɳ,j,0.24387459066776979,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_16,ɽ,d,0.12694477721395256,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_16,ɽ,ɾ,0.24780670343439207,0.0770609319,0.1326164875,0.1553166069,0
subject_17,trial_16,ʈ,t,0.1401179283949478,0.3817204301,0.1827956989,-0.08870967742,1
subject_18,trial_16,ʈ,d,-0.26182937386889893,0.3817204301,0.1827956989,-0.08870967742,1
subject_19,trial_16,bʰ,b,0.062144654092307836,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_16,bʰ,d,-0.6643009681253603,0.01668520578,0.1062291435,0.1683644595,1
subject_21,trial_16,d̪ʰ,d,0.3017170266110447,0.2001093494,0.1550027337,0.2191323693,0
subject_22,trial_16,d̪ʰ,t,-0.11530417869672908,0.2001093494,0.1550027337,0.2191323693,0
subject_23,trial_16,ɖ,d,0.17345141827982843,0.3817204301,0.1693548387,0.03225806452,1
subject_24,trial_16,ɖ,t,-0.27615521894702405,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_16,ɖʰ,d,0.20114582323303343,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_16,ɖʰ,t,-0.3365267993631412,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_16,dʒʰ,d͡ʒ,0.24777190502320526,0.01668520578,0.1062291435,0.1239388795,1
subject_28,trial_16,dʒʰ,t͡ʃ,-0.3772417243013741,0.01668520578,0.1062291435,0.1239388795,1
subject_29,trial_16,ɡʰ,g,0.20114677925921873,0.01668520578,0.1062291435,0.1516694963,1
subject_30,trial_16,ɡʰ,k,-0.07162158148015603,0.01668520578,0.1062291435,0.1516694963,1
subject_1,trial_17,ɳ,n,0.5488975266623946,0.3817204301,0.125,-0.07661290323,1
subject_2,trial_17,ɳ,j,0.24407952347878786,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_17,ɽ,d,0.1274425547216861,0.0770609319,0.1326164875,0.1553166069,0
subject_4,trial_17,ɽ,ɾ,0.24743448158881737,0.0770609319,0.1326164875,0.1553166069,1
subject_5,trial_17,ʈ,t,0.13981973502476944,0.3817204301,0.1827956989,-0.08870967742,1
subject_6,trial_17,ʈ,d,-0.262025816612476,0.3817204301,0.1827956989,-0.08870967742,1
subject_7,trial_17,bʰ,b,0.06230479001824155,0.01668520578,0.1062291435,0.1683644595,0
subject_8,trial_17,bʰ,d,-0.6641202140509059,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_17,d̪ʰ,d,0.3015096765290011,0.2001093494,0.1550027337,0.2191323693,1
subject_10,trial_17,d̪ʰ,t,-0.11462375510413929,0.2001093494,0.1550027337,0.2191323693,1
subject_11,trial_17,ɖ,d,0.1725209440706949,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_17,ɖ,t,-0.2764933623100603,0.3817204301,0.1693548387,0.03225806452,1
subject_13,trial_17,ɖʰ,d,0.20111845957666533,0.04786680541,0.08532778356,0.2474881015,1
subject_14,trial_17,ɖʰ,t,-0.3369177554225189,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_17,dʒʰ,d͡ʒ,0.24710413658280966,0.01668520578,0.1062291435,0.1239388795,1
subject_16,trial_17,dʒʰ,t͡ʃ,-0.37807797327867015,0.01668520578,0.1062291435,0.1239388795,1
subject_17,trial_17,ɡʰ,g,0.20219067804256352,0.01668520578,0.1062291435,0.1516694963,0
subject_18,trial_17,ɡʰ,k,-0.07220137484731838,0.01668520578,0.1062291435,0.1516694963,0
subject_19,trial_17,ɳ,n,0.5488443863101938,0.3817204301,0.125,-0.07661290323,1
subject_20,trial_17,ɳ,j,0.24391665060218842,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_17,ɽ,d,0.1268427776330924,0.0770609319,0.1326164875,0.1553166069,0
subject_22,trial_17,ɽ,ɾ,0.24689262702071219,0.0770609319,0.1326164875,0.1553166069,1
subject_23,trial_17,ʈ,t,0.13940611303885714,0.3817204301,0.1827956989,-0.08870967742,1
subject_24,trial_17,ʈ,d,-0.26201824720070643,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_17,bʰ,b,0.06191120925110176,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_17,bʰ,d,-0.6643354674805796,0.01668520578,0.1062291435,0.1683644595,1
subject_27,trial_17,d̪ʰ,d,0.30223312479294806,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_17,d̪ʰ,t,-0.11445065264613166,0.2001093494,0.1550027337,0.2191323693,0
subject_29,trial_17,ɖ,d,0.17256200097992078,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_17,ɖ,t,-0.2763648913755985,0.3817204301,0.1693548387,0.03225806452,0
subject_1,trial_18,ɖʰ,d,0.2013466972194788,0.04786680541,0.08532778356,0.2474881015,1
subject_2,trial_18,ɖʰ,t,-0.33686866879115,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_18,dʒʰ,d͡ʒ,0.2478801228150457,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_18,dʒʰ,t͡ʃ,-0.37768337628288434,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_18,ɡʰ,g,0.20113048907119677,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_18,ɡʰ,k,-0.07212059021430775,0.01668520578,0.1062291435,0.1516694963,0
