subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_4,trial_10,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_5,trial_10,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_6,trial_10,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_7,trial_10,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_8,trial_10,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_9,trial_10,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_10,trial_10,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_11,trial_10,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,0
subject_12,trial_10,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_13,trial_10,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_14,trial_10,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_15,trial_10,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_16,trial_10,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_17,trial_10,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_18,trial_10,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_19,trial_10,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_20,trial_10,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_21,trial_10,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_22,trial_10,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,0
subject_23,trial_10,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_24,trial_10,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_25,trial_10,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_26,trial_10,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_27,trial_10,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_28,trial_10,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_29,trial_10,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_30,trial_10,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_1,trial_11,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_2,trial_11,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_3,trial_11,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_4,trial_11,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,0
subject_5,trial_11,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_6,trial_11,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_7,trial_11,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,0
subject_8,trial_11,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_9,trial_11,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_10,trial_11,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_11,trial_11,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_12,trial_11,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_13,trial_11,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_14,trial_11,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_15,trial_11,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_16,trial_11,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_17,trial_11,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_18,trial_11,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_19,trial_11,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,0
subject_20,trial_11,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_21,trial_11,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_22,trial_11,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,0
subject_23,trial_11,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_24,trial_11,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_25,trial_11,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,0
subject_26,trial_11,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_27,trial_11,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_28,trial_11,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_29,trial_11,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_30,trial_11,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_1,trial_12,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_2,trial_12,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_3,trial_12,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_4,trial_12,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_5,trial_12,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_6,trial_12,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_7,trial_12,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_8,trial_12,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_9,trial_12,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_10,trial_12,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,0
subject_11,trial_12,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_12,trial_12,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_13,trial_12,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_14,trial_12,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_15,trial_12,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_16,trial_12,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_17,trial_12,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_18,trial_12,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_19,trial_12,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,0
subject_20,trial_12,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_21,trial_12,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_22,trial_12,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_23,trial_12,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_24,trial_12,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_25,trial_12,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_26,trial_12,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_27,trial_12,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_28,trial_12,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_29,trial_12,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_30,trial_12,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_1,trial_13,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_2,trial_13,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_3,trial_13,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_4,trial_13,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_5,trial_13,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_6,trial_13,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,0
subject_7,trial_13,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_8,trial_13,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_9,trial_13,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_10,trial_13,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_11,trial_13,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_12,trial_13,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_13,trial_13,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_14,trial_13,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_15,trial_13,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,0
subject_16,trial_13,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_17,trial_13,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_18,trial_13,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_19,trial_13,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_20,trial_13,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_21,trial_13,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_22,trial_13,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_23,trial_13,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_24,trial_13,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_25,trial_13,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
subject_26,trial_13,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_27,trial_13,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_28,trial_13,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_29,trial_13,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_30,trial_13,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_1,trial_14,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_2,trial_14,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_3,trial_14,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_4,trial_14,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_5,trial_14,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_6,trial_14,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,0
subject_7,trial_14,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_8,trial_14,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_9,trial_14,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,0
subject_10,trial_14,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,0
subject_11,trial_14,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_12,trial_14,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_13,trial_14,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_14,trial_14,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_15,trial_14,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_16,trial_14,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_17,trial_14,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_18,trial_14,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_19,trial_14,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_20,trial_14,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,0
subject_21,trial_14,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_22,trial_14,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_23,trial_14,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,0
subject_24,trial_14,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_25,trial_14,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_26,trial_14,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_27,trial_14,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,0
subject_28,trial_14,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_29,trial_14,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_30,trial_14,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_1,trial_15,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_2,trial_15,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_3,trial_15,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_4,trial_15,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_5,trial_15,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_6,trial_15,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_7,trial_15,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_8,trial_15,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_9,trial_15,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_10,trial_15,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_11,trial_15,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_12,trial_15,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_13,trial_15,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_14,trial_15,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,0
subject_15,trial_15,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,0
subject_16,trial_15,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_17,trial_15,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_18,trial_15,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_19,trial_15,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_20,trial_15,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_21,trial_15,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,0
subject_22,trial_15,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_23,trial_15,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_24,trial_15,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_25,trial_15,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_26,trial_15,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_27,trial_15,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_28,trial_15,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_29,trial_15,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_30,trial_15,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_1,trial_16,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_2,trial_16,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_3,trial_16,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_4,trial_16,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_5,trial_16,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_6,trial_16,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,0
subject_7,trial_16,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_8,trial_16,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_9,trial_16,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_10,trial_16,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_11,trial_16,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_12,trial_16,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,0
subject_13,trial_16,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_14,trial_16,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_15,trial_16,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_16,trial_16,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_17,trial_16,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_18,trial_16,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_19,trial_16,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_20,trial_16,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_21,trial_16,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,0
subject_22,trial_16,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,0
subject_23,trial_16,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_24,trial_16,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_25,trial_16,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_26,trial_16,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_27,trial_16,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_28,trial_16,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_29,trial_16,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_30,trial_16,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_1,trial_17,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_2,trial_17,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,0
subject_3,trial_17,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_4,trial_17,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_5,trial_17,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_6,trial_17,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_7,trial_17,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_8,trial_17,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_9,trial_17,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,0
subject_10,trial_17,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_11,trial_17,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_12,trial_17,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_13,trial_17,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_14,trial_17,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_15,trial_17,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_16,trial_17,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_17,trial_17,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_18,trial_17,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_19,trial_17,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_20,trial_17,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_21,trial_17,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_22,trial_17,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,0
subject_23,trial_17,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_24,trial_17,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_25,trial_17,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_26,trial_17,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_27,trial_17,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_28,trial_17,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_29,trial_17,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_30,trial_17,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_1,trial_18,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
subject_2,trial_18,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_3,trial_18,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,0
subject_4,trial_18,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_5,trial_18,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_6,trial_18,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
